items,domestic,international
http://www.wikidata.org/entity/Q759447,79000000,79000000
http://www.wikidata.org/entity/Q637021,70073042,302127136
http://www.wikidata.org/entity/Q48672402,5300000,4700000
http://www.wikidata.org/entity/Q7737153,675706,0
http://www.wikidata.org/entity/Q679746,30400000,0
http://www.wikidata.org/entity/Q22350841,6470,0
http://www.wikidata.org/entity/Q7737199,123089734,209100000
http://www.wikidata.org/entity/Q1060484,104317,0
http://www.wikidata.org/entity/Q1470342,1180804,5040000
http://www.wikidata.org/entity/Q2889595,10036,0
http://www.wikidata.org/entity/Q52715530,17365661,68800000
http://www.wikidata.org/entity/Q62393177,2700000,2300000
http://www.wikidata.org/entity/Q124580305,3547,0
http://www.wikidata.org/entity/Q571480,33903,0
http://www.wikidata.org/entity/Q786562,59694860,39900000
http://www.wikidata.org/entity/Q467181,353439,5180000
http://www.wikidata.org/entity/Q636043,61400000,60000000
http://www.wikidata.org/entity/Q961665,15079356,0
http://www.wikidata.org/entity/Q1169141,4089108,6040000
http://www.wikidata.org/entity/Q7737421,2338534,0
http://www.wikidata.org/entity/Q18207488,17402,0
http://www.wikidata.org/entity/Q280006,115000,0
http://www.wikidata.org/entity/Q3521099,59300000,115500000
http://www.wikidata.org/entity/Q1155695,6864431,57600000
http://www.wikidata.org/entity/Q14949752,323923,1010000
http://www.wikidata.org/entity/Q3989936,242799,0
http://www.wikidata.org/entity/Q26907988,45000,85000
http://www.wikidata.org/entity/Q1747149,74817,0
http://www.wikidata.org/entity/Q97184673,105319,0
http://www.wikidata.org/entity/Q1768470,30422631,0
http://www.wikidata.org/entity/Q110354,11740000,0
http://www.wikidata.org/entity/Q788767,31961,48418
http://www.wikidata.org/entity/Q1171320,15331911,0
http://www.wikidata.org/entity/Q27942936,174340174,260600000
http://www.wikidata.org/entity/Q1218601,15500000,8000000
http://www.wikidata.org/entity/Q1198799,144840419,208800000
http://www.wikidata.org/entity/Q18150420,22461,0
http://www.wikidata.org/entity/Q57960403,10041,0
http://www.wikidata.org/entity/Q1218526,31100000,14000000
http://www.wikidata.org/entity/Q304366,12500000,0
http://www.wikidata.org/entity/Q1584444,10377147,2940000
http://www.wikidata.org/entity/Q19587336,45267620,289400000
http://www.wikidata.org/entity/Q478333,21000000,0
http://www.wikidata.org/entity/Q14644726,7125300,5230000
http://www.wikidata.org/entity/Q65091255,17300000,6200000
http://www.wikidata.org/entity/Q208263,136801374,150000000
http://www.wikidata.org/entity/Q18028465,172943,0
http://www.wikidata.org/entity/Q1147689,51958011,25600000
http://www.wikidata.org/entity/Q566834,58291,0
http://www.wikidata.org/entity/Q15632949,271857210,241100000
http://www.wikidata.org/entity/Q55907592,555000,0
http://www.wikidata.org/entity/Q2411784,520133,0
http://www.wikidata.org/entity/Q310204,110359362,76500000
http://www.wikidata.org/entity/Q1193488,39425351,42100000
http://www.wikidata.org/entity/Q964909,5371440,14000000
http://www.wikidata.org/entity/Q30597782,0,15300000
http://www.wikidata.org/entity/Q79585869,332890,176000
http://www.wikidata.org/entity/Q961138,37043180,14500000
http://www.wikidata.org/entity/Q13823993,10157148,60600000
http://www.wikidata.org/entity/Q756882,28100000,18700000
http://www.wikidata.org/entity/Q1197236,3035811,11800000
http://www.wikidata.org/entity/Q19365765,20000,1000000
http://www.wikidata.org/entity/Q7738683,443591,0
http://www.wikidata.org/entity/Q14954306,2590000,0
http://www.wikidata.org/entity/Q569189,418002,0
http://www.wikidata.org/entity/Q536676,88036683,52700000
http://www.wikidata.org/entity/Q607328,339668,0
http://www.wikidata.org/entity/Q219315,277322503,190242202
http://www.wikidata.org/entity/Q274748,254464305,332300000
http://www.wikidata.org/entity/Q2708940,112200000,249800000
http://www.wikidata.org/entity/Q7738775,1179000,0
http://www.wikidata.org/entity/Q3521195,64306372,96100000
http://www.wikidata.org/entity/Q27501903,323327,2460000
http://www.wikidata.org/entity/Q9086870,20706547,10200000
http://www.wikidata.org/entity/Q7738861,25603725,10400000
http://www.wikidata.org/entity/Q600253,155000,0
http://www.wikidata.org/entity/Q18225084,54120463,101600000
http://www.wikidata.org/entity/Q39659551,29473280,5330000
http://www.wikidata.org/entity/Q865987,91188090,85000000
http://www.wikidata.org/entity/Q45692,55688901,23300000
http://www.wikidata.org/entity/Q2417231,13525320,57408
http://www.wikidata.org/entity/Q60737515,1929,0
http://www.wikidata.org/entity/Q7739127,0,4500000
http://www.wikidata.org/entity/Q7739216,36992838,47167936
http://www.wikidata.org/entity/Q1806141,29243,0
http://www.wikidata.org/entity/Q7739205,487713,0
http://www.wikidata.org/entity/Q16995058,1015760,0
http://www.wikidata.org/entity/Q135156,159582188,70918880
http://www.wikidata.org/entity/Q230480,3100000,0
http://www.wikidata.org/entity/Q7739284,82209,0
http://www.wikidata.org/entity/Q204374,169705587,43200000
http://www.wikidata.org/entity/Q28396024,425699,0
http://www.wikidata.org/entity/Q18207739,100920,0
http://www.wikidata.org/entity/Q220655,166000,0
http://www.wikidata.org/entity/Q115427264,9480000,0
http://www.wikidata.org/entity/Q64990050,2200000,180000
http://www.wikidata.org/entity/Q617874,5900000,0
http://www.wikidata.org/entity/Q1141519,41577863,30997631
http://www.wikidata.org/entity/Q7739711,57664,0
http://www.wikidata.org/entity/Q646234,8000000,0
http://www.wikidata.org/entity/Q39074618,9000,0
http://www.wikidata.org/entity/Q1236851,1457364,10400000
http://www.wikidata.org/entity/Q22131936,0,588000
http://www.wikidata.org/entity/Q1760278,209928,0
http://www.wikidata.org/entity/Q23796644,75468834,101178523
http://www.wikidata.org/entity/Q2052860,4000000,1000000
http://www.wikidata.org/entity/Q48673996,7111981,4000000
http://www.wikidata.org/entity/Q80379,303003568,714000000
http://www.wikidata.org/entity/Q919649,255119788,700000000
http://www.wikidata.org/entity/Q719915,258366855,700000000
http://www.wikidata.org/entity/Q1192054,4000000,7000000
http://www.wikidata.org/entity/Q466112,602863,5470000
http://www.wikidata.org/entity/Q55215615,75000,3400000
http://www.wikidata.org/entity/Q478748,63194262,142478767
http://www.wikidata.org/entity/Q18150704,1017644,0
http://www.wikidata.org/entity/Q15961525,246420,2700000
http://www.wikidata.org/entity/Q7740071,127024,0
http://www.wikidata.org/entity/Q1626877,12842842,0
http://www.wikidata.org/entity/Q2257309,3890000,0
http://www.wikidata.org/entity/Q1196209,7700,0
http://www.wikidata.org/entity/Q1127424,75383556,118600000
http://www.wikidata.org/entity/Q552775,2200000,87600000
http://www.wikidata.org/entity/Q1630995,5309272,0
http://www.wikidata.org/entity/Q2552708,13108,0
http://www.wikidata.org/entity/Q110407639,25000000,9000000
http://www.wikidata.org/entity/Q466959,48424484,70100000
http://www.wikidata.org/entity/Q7740514,53524,0
http://www.wikidata.org/entity/Q129037,3107616,0
http://www.wikidata.org/entity/Q1984765,101225,0
http://www.wikidata.org/entity/Q312394,6000000,55000000
http://www.wikidata.org/entity/Q29572205,35000,0
http://www.wikidata.org/entity/Q656209,1785855,0
http://www.wikidata.org/entity/Q18786575,340900,0
http://www.wikidata.org/entity/Q27920121,252626,4580000
http://www.wikidata.org/entity/Q42914959,68549085,67960000
http://www.wikidata.org/entity/Q313998,2877851,0
http://www.wikidata.org/entity/Q9358033,14124,0
http://www.wikidata.org/entity/Q7740849,319527,0
http://www.wikidata.org/entity/Q83948021,218998,0
http://www.wikidata.org/entity/Q697231,5500000,23900000
http://www.wikidata.org/entity/Q16985254,80000,396000
http://www.wikidata.org/entity/Q49001848,387504,1010000
http://www.wikidata.org/entity/Q7740963,100138851,225200000
http://www.wikidata.org/entity/Q15220568,54236288,34900000
http://www.wikidata.org/entity/Q814334,59000,0
http://www.wikidata.org/entity/Q212965,408010692,286979139
http://www.wikidata.org/entity/Q574583,424668047,440343699
http://www.wikidata.org/entity/Q62720813,5900000,5600000
http://www.wikidata.org/entity/Q2118926,5500000,0
http://www.wikidata.org/entity/Q19263696,404017,129970
http://www.wikidata.org/entity/Q7741106,1030000,0
http://www.wikidata.org/entity/Q18485021,48000000,115400000
http://www.wikidata.org/entity/Q832732,50668895,29400000
http://www.wikidata.org/entity/Q33125733,6100000,29300000
http://www.wikidata.org/entity/Q27536667,3200,0
http://www.wikidata.org/entity/Q43208792,35449901,58600000
http://www.wikidata.org/entity/Q784116,9120000,10000000
http://www.wikidata.org/entity/Q1759094,1938912,1460000
http://www.wikidata.org/entity/Q1193138,8000000,20000000
http://www.wikidata.org/entity/Q18150966,2720000,0
http://www.wikidata.org/entity/Q28970817,41014509,54300000
http://www.wikidata.org/entity/Q645735,39762504,87233668
http://www.wikidata.org/entity/Q578344,7696046,55600000
http://www.wikidata.org/entity/Q14918344,91125683,146656000
http://www.wikidata.org/entity/Q3987663,200837,5319078
http://www.wikidata.org/entity/Q25344583,8388472,10800000
http://www.wikidata.org/entity/Q2912561,898317,1660000
http://www.wikidata.org/entity/Q374507,2018065,0
http://www.wikidata.org/entity/Q16985835,25700000,42000000
http://www.wikidata.org/entity/Q1444108,22737041,6900000
http://www.wikidata.org/entity/Q466611,134806913,128620638
http://www.wikidata.org/entity/Q549031,20200000,0
http://www.wikidata.org/entity/Q2069423,194027,0
http://www.wikidata.org/entity/Q7741792,13182,0
http://www.wikidata.org/entity/Q1661276,191125,0
http://www.wikidata.org/entity/Q19874547,15509582,23800000
http://www.wikidata.org/entity/Q604083,33278284,14900000
http://www.wikidata.org/entity/Q46223211,300000,14000000
http://www.wikidata.org/entity/Q2593159,382103,117798
http://www.wikidata.org/entity/Q4450019,77617,0
http://www.wikidata.org/entity/Q463832,29102799,31200000
http://www.wikidata.org/entity/Q112030155,384000,0
http://www.wikidata.org/entity/Q18151084,75434760,119100000
http://www.wikidata.org/entity/Q673627,25845095,60200000
http://www.wikidata.org/entity/Q4207359,44800000,48400000
http://www.wikidata.org/entity/Q7742367,6500000,5800000
http://www.wikidata.org/entity/Q7742389,35347980,1400000
http://www.wikidata.org/entity/Q652592,15074220,15500000
http://www.wikidata.org/entity/Q178966,18451489,19325957
http://www.wikidata.org/entity/Q1782442,6000000,12000000
http://www.wikidata.org/entity/Q843450,20175811,10800000
http://www.wikidata.org/entity/Q1326554,13480,0
http://www.wikidata.org/entity/Q64004122,70041000,74200000
http://www.wikidata.org/entity/Q3700516,67691,0
http://www.wikidata.org/entity/Q7742499,108416,1010000
http://www.wikidata.org/entity/Q112878296,25000000,5000000
http://www.wikidata.org/entity/Q1517616,800000,1000000
http://www.wikidata.org/entity/Q21528153,3000000,9000000
http://www.wikidata.org/entity/Q7742576,7750000,9690000
http://www.wikidata.org/entity/Q867283,23159177,8000000
http://www.wikidata.org/entity/Q269810,30014712,85216799
http://www.wikidata.org/entity/Q7742600,318412101,266762121
http://www.wikidata.org/entity/Q118849584,1500000,0
http://www.wikidata.org/entity/Q7742680,105422,0
http://www.wikidata.org/entity/Q648312,106128601,69970000
http://www.wikidata.org/entity/Q167437,54000000,111000000
http://www.wikidata.org/entity/Q492853,4620000,0
http://www.wikidata.org/entity/Q1808437,73100000,0
http://www.wikidata.org/entity/Q109237435,2300000,0
http://www.wikidata.org/entity/Q326472,1470270,1110000
http://www.wikidata.org/entity/Q13573278,47127045,45300000
http://www.wikidata.org/entity/Q16857406,4434000,0
http://www.wikidata.org/entity/Q1418251,115103979,130000000
http://www.wikidata.org/entity/Q846679,90400000,15600000
http://www.wikidata.org/entity/Q104821313,2529000000,340000000
http://www.wikidata.org/entity/Q1754140,4000000,0
http://www.wikidata.org/entity/Q4501241,103,0
http://www.wikidata.org/entity/Q15612553,21587,0
http://www.wikidata.org/entity/Q493164,20000000,0
http://www.wikidata.org/entity/Q4279274,69012939,22200000
http://www.wikidata.org/entity/Q380841,20946161,14600000
http://www.wikidata.org/entity/Q7744232,3179102,0
http://www.wikidata.org/entity/Q42048874,16447873,16200000
http://www.wikidata.org/entity/Q4027007,21795,395000
http://www.wikidata.org/entity/Q27492140,2400000,5000000
http://www.wikidata.org/entity/Q3489707,14408,0
http://www.wikidata.org/entity/Q101093703,35341,0
http://www.wikidata.org/entity/Q47461695,21896,0
http://www.wikidata.org/entity/Q32931919,30000,1000000
http://www.wikidata.org/entity/Q111913727,2500000,0
http://www.wikidata.org/entity/Q61633664,37000000,88000000
http://www.wikidata.org/entity/Q160060,138797449,293000000
http://www.wikidata.org/entity/Q27149,12000000,21500000
http://www.wikidata.org/entity/Q467582,47548495,39900000
http://www.wikidata.org/entity/Q78216512,124216,0
http://www.wikidata.org/entity/Q1122281,2520000,0
http://www.wikidata.org/entity/Q64338076,2040000,1500000
http://www.wikidata.org/entity/Q13423400,1469994,0
http://www.wikidata.org/entity/Q1057045,15735395,32457790
http://www.wikidata.org/entity/Q12125426,2080000,0
http://www.wikidata.org/entity/Q971941,289281,2630000
http://www.wikidata.org/entity/Q18758160,10366442,29400000
http://www.wikidata.org/entity/Q794306,39100000,7600000
http://www.wikidata.org/entity/Q104646669,500000,2000000
http://www.wikidata.org/entity/Q1192545,125722,0
http://www.wikidata.org/entity/Q487138,52330867,66309000
http://www.wikidata.org/entity/Q123900865,404298,0
http://www.wikidata.org/entity/Q926382,14605,0
http://www.wikidata.org/entity/Q1034984,8000000,0
http://www.wikidata.org/entity/Q11593,131772187,187300000
http://www.wikidata.org/entity/Q2363955,5163906,0
http://www.wikidata.org/entity/Q54868300,4363544,0
http://www.wikidata.org/entity/Q785719,59500000,17000000
http://www.wikidata.org/entity/Q1465840,3000000,0
http://www.wikidata.org/entity/Q3218379,24192,320000
http://www.wikidata.org/entity/Q1171440,10000000,0
http://www.wikidata.org/entity/Q1962193,25000000,0
http://www.wikidata.org/entity/Q85000980,10585320,18800000
http://www.wikidata.org/entity/Q212775,43844000,98700000
http://www.wikidata.org/entity/Q549263,41417730,40100000
http://www.wikidata.org/entity/Q2812119,15017932,14200000
http://www.wikidata.org/entity/Q18151554,3652,186000
http://www.wikidata.org/entity/Q472215,11000000,0
http://www.wikidata.org/entity/Q56562319,2450000,1700000
http://www.wikidata.org/entity/Q11236521,244,11300000
http://www.wikidata.org/entity/Q7745787,20500,0
http://www.wikidata.org/entity/Q1581710,32100000,45700000
http://www.wikidata.org/entity/Q176826,17738258,30200000
http://www.wikidata.org/entity/Q1199381,11573514,10100000
http://www.wikidata.org/entity/Q654075,5818764,18700000
http://www.wikidata.org/entity/Q7745862,766244,1040000
http://www.wikidata.org/entity/Q661999,27000,0
http://www.wikidata.org/entity/Q1780808,21066771,6090000
http://www.wikidata.org/entity/Q14594833,32000,0
http://www.wikidata.org/entity/Q1199373,75605068,67800000
http://www.wikidata.org/entity/Q54888572,21000,0
http://www.wikidata.org/entity/Q207130,111127263,345631718
http://www.wikidata.org/entity/Q1218897,5700000,0
http://www.wikidata.org/entity/Q4373827,56361,0
http://www.wikidata.org/entity/Q7746027,388743,0
http://www.wikidata.org/entity/Q900362,62950384,58562172
http://www.wikidata.org/entity/Q7746046,12505199,30000000
http://www.wikidata.org/entity/Q535081,6048010,10100000
http://www.wikidata.org/entity/Q7746073,459924,0
http://www.wikidata.org/entity/Q646031,8320000,0
http://www.wikidata.org/entity/Q1508993,46000,0
http://www.wikidata.org/entity/Q567298,0,27000000
http://www.wikidata.org/entity/Q107394970,13700000,10200000
http://www.wikidata.org/entity/Q3955977,0,30700000
http://www.wikidata.org/entity/Q104846254,26827,0
http://www.wikidata.org/entity/Q17984058,27367818,113019534
http://www.wikidata.org/entity/Q1196384,32000000,10000000
http://www.wikidata.org/entity/Q18669765,25600000,18000000
http://www.wikidata.org/entity/Q567577,66465092,113000000
http://www.wikidata.org/entity/Q124023278,59000,0
http://www.wikidata.org/entity/Q185064,3030000,0
http://www.wikidata.org/entity/Q14421326,19000000,18200000
http://www.wikidata.org/entity/Q3822786,375362,0
http://www.wikidata.org/entity/Q110612927,1043,0
http://www.wikidata.org/entity/Q17361809,126643061,230100000
http://www.wikidata.org/entity/Q4345913,12310000,0
http://www.wikidata.org/entity/Q947737,46463173,111694669
http://www.wikidata.org/entity/Q23013169,175750384,136200000
http://www.wikidata.org/entity/Q2608065,257760692,210300000
http://www.wikidata.org/entity/Q23796643,105806508,85700000
http://www.wikidata.org/entity/Q22131901,59281835,63482000
http://www.wikidata.org/entity/Q27590115,3066079,12200000
